source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	assay name	comment[fraction identifier]	comment[technical replicate]	comment[Instrument]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[dissociation method]	comment[data file]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]
PXD003937_130319_Renyan_3G_A_11	Homo sapiens	Continuous cell line A431	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	130319_Renyan_3G_A_11.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Fixed;TA=Y;MM=144.102063	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Variable;TA=Y;MM=144.102063
PXD003937_130319_Renyan_3G_A_12	Homo sapiens	Continuous cell line A431	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	130319_Renyan_3G_A_12.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Fixed;TA=Y;MM=144.102063	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Variable;TA=Y;MM=144.102063
PXD003937_130319_Renyan_3G_A_13	Homo sapiens	Continuous cell line A431	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	130319_Renyan_3G_A_13.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Fixed;TA=Y;MM=144.102063	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Variable;TA=Y;MM=144.102063
PXD003937_130319_Renyan_3G_A_14	Homo sapiens	Continuous cell line A431	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	130319_Renyan_3G_A_14.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Fixed;TA=Y;MM=144.102063	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Variable;TA=Y;MM=144.102063
PXD003937_130319_Renyan_3G_A_15	Homo sapiens	Continuous cell line A431	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	130319_Renyan_3G_A_15.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Fixed;TA=Y;MM=144.102063	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Variable;TA=Y;MM=144.102063
PXD003937_130319_Renyan_3G_A_16	Homo sapiens	Continuous cell line A431	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	130319_Renyan_3G_A_16.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Fixed;TA=Y;MM=144.102063	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Variable;TA=Y;MM=144.102063
PXD003937_130319_Renyan_3G_A_17	Homo sapiens	Continuous cell line A431	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	130319_Renyan_3G_A_17.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Fixed;TA=Y;MM=144.102063	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Variable;TA=Y;MM=144.102063
PXD003937_130319_Renyan_3G_A_18	Homo sapiens	Continuous cell line A431	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	130319_Renyan_3G_A_18.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Fixed;TA=Y;MM=144.102063	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Variable;TA=Y;MM=144.102063
PXD003937_130319_Renyan_3G_A_19	Homo sapiens	Continuous cell line A431	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	130319_Renyan_3G_A_19.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Fixed;TA=Y;MM=144.102063	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Variable;TA=Y;MM=144.102063
PXD003937_130319_Renyan_3G_A_20	Homo sapiens	Continuous cell line A431	not avalaible	not avalaible	1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	130319_Renyan_3G_A_20.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Fixed;TA=Y;MM=144.102063	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Variable;TA=Y;MM=144.102063
PXD003937_130319_Renyan_3G_B_01	Homo sapiens	Continuous cell line A431	not avalaible	not avalaible	2	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	130319_Renyan_3G_B_01.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Fixed;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Fixed;TA=Y;MM=144.102063	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=N;MM=0.984016	NT=Deamidated;AC=UNIMOD:7;CF=H(-1)N(-1)O(1);MT=Variable;TA=Q;MM=0.984016	NT=iTRAQ4plex;AC=UNIMOD:214;CF=13C(3)15N(1)C(4)H(12)N(1)O(1);MT=Variable;TA=Y;MM=144.102063
