source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	assay name	technology type	comment[data file]	comment[fraction identifier]	comment[label]	comment[technical replicate]	comment[instrument]	comment[proteomics data acquisition method]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[fractionation method]	comment[fractionation method]	comment[file uri]	factor value[disease]
CRC_N	Homo sapiens	Colorectum	not available	not available	not available	not available	Normal Colorectum	1	not available	run 12	proteomic profiling by mass spectrometry	121026_CRC_N_Fr13.raw	13	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121026_CRC_N_Fr13.raw	Normal Colorectum
CRC_N	Homo sapiens	Colorectum	not available	not available	not available	not available	Normal Colorectum	1	not available	run 13	proteomic profiling by mass spectrometry	121026_CRC_N_Fr14.raw	14	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121026_CRC_N_Fr14.raw	Normal Colorectum
CRC_N	Homo sapiens	Colorectum	not available	not available	not available	not available	Normal Colorectum	1	not available	run 14	proteomic profiling by mass spectrometry	121026_CRC_N_Fr15.raw	15	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121026_CRC_N_Fr15.raw	Normal Colorectum
CRC_N	Homo sapiens	Colorectum	not available	not available	not available	not available	Normal Colorectum	1	not available	run 15	proteomic profiling by mass spectrometry	121026_CRC_N_Fr16.raw	16	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121026_CRC_N_Fr16.raw	Normal Colorectum
CRC_N	Homo sapiens	Colorectum	not available	not available	not available	not available	Normal Colorectum	1	not available	run 16	proteomic profiling by mass spectrometry	121026_CRC_N_Fr17.raw	17	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121026_CRC_N_Fr17.raw	Normal Colorectum
CRC_N	Homo sapiens	Colorectum	not available	not available	not available	not available	Normal Colorectum	1	not available	run 17	proteomic profiling by mass spectrometry	121026_CRC_N_Fr18.raw	18	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121026_CRC_N_Fr18.raw	Normal Colorectum
CRC_N	Homo sapiens	Colorectum	not available	not available	not available	not available	Normal Colorectum	1	not available	run 18	proteomic profiling by mass spectrometry	121026_CRC_N_Fr19.raw	19	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121026_CRC_N_Fr19.raw	Normal Colorectum
CRC_N	Homo sapiens	Colorectum	not available	not available	not available	not available	Normal Colorectum	1	not available	run 19	proteomic profiling by mass spectrometry	121026_CRC_N_Fr20.raw	20	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121026_CRC_N_Fr20.raw	Normal Colorectum
CRC_N	Homo sapiens	Colorectum	not available	not available	not available	not available	Normal Colorectum	1	not available	run 20	proteomic profiling by mass spectrometry	121026_CRC_N_Fr21.raw	21	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121026_CRC_N_Fr21.raw	Normal Colorectum
CRC_N	Homo sapiens	Colorectum	not available	not available	not available	not available	Normal Colorectum	1	not available	run 21	proteomic profiling by mass spectrometry	121026_CRC_N_Fr22.raw	22	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121026_CRC_N_Fr22.raw	Normal Colorectum
CRC_N	Homo sapiens	Colorectum	not available	not available	not available	not available	Normal Colorectum	1	not available	run 22	proteomic profiling by mass spectrometry	121026_CRC_N_Fr23.raw	23	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121026_CRC_N_Fr23.raw	Normal Colorectum
CRC_N	Homo sapiens	Colorectum	not available	not available	not available	not available	Normal Colorectum	1	not available	run 23	proteomic profiling by mass spectrometry	121026_CRC_N_Fr24.raw	24	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121026_CRC_N_Fr24.raw	Normal Colorectum
CRC_N	Homo sapiens	Colorectum	not available	not available	not available	not available	Normal Colorectum	1	not available	run 24	proteomic profiling by mass spectrometry	121026_CRC_N_Fr25.raw	25	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121026_CRC_N_Fr25.raw	Normal Colorectum
CRC_N	Homo sapiens	Colorectum	not available	not available	not available	not available	Normal Colorectum	1	not available	run 25	proteomic profiling by mass spectrometry	121026_CRC_N_Fr26.raw	26	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121026_CRC_N_Fr26.raw	Normal Colorectum
CRC_N	Homo sapiens	Colorectum	not available	not available	not available	not available	Normal Colorectum	1	not available	run 26	proteomic profiling by mass spectrometry	121026_CRC_N_Fr27.raw	27	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121026_CRC_N_Fr27.raw	Normal Colorectum
CRC_N	Homo sapiens	Colorectum	not available	not available	not available	not available	Normal Colorectum	1	not available	run 27	proteomic profiling by mass spectrometry	121026_CRC_N_Fr28.raw	28	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121026_CRC_N_Fr28.raw	Normal Colorectum
CRC_N	Homo sapiens	Colorectum	not available	not available	not available	not available	Normal Colorectum	1	not available	run 28	proteomic profiling by mass spectrometry	121026_CRC_N_Fr29.raw	29	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121026_CRC_N_Fr29.raw	Normal Colorectum
CRC_N	Homo sapiens	Colorectum	not available	not available	not available	not available	Normal Colorectum	1	not available	run 29	proteomic profiling by mass spectrometry	121026_CRC_N_Fr30.raw	30	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121026_CRC_N_Fr30.raw	Normal Colorectum
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 30	proteomic profiling by mass spectrometry	121102_CRC_T_Fr01.raw	1	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr01.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 31	proteomic profiling by mass spectrometry	121102_CRC_T_Fr02.raw	2	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr02.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 32	proteomic profiling by mass spectrometry	121102_CRC_T_Fr03.raw	3	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr03.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 33	proteomic profiling by mass spectrometry	121102_CRC_T_Fr04.raw	4	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr04.raw	Colorectal cancer
CRC_T	Homo sapiens	Colorectum	not available	not available	not available	not available	Colorectal cancer	1	not available	run 34	proteomic profiling by mass spectrometry	121102_CRC_T_Fr05.raw	5	AC=MS:1002038;NT=label free sample	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-Dependent Acquisition;AC=NCIT:C161785	AC=MS:1001251;NT=Trypsin	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=IMAC;AC=PRIDE:0000587	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000210.0/121102_CRC_T_Fr05.raw	Colorectal cancer
