source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	assay name	comment[fraction identifier]	comment[technical replicate]	comment[Instrument]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[dissociation method]	comment[data file]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]
PXD001225_E01482_2980_Arun_LYS_exp3_3_REP1_FRAC3	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	REP1_FRAC3	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	E01482_2980_Arun_LYS_exp3_3.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Fixed;TA=Q;MM=-17.026549	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Variable;TA=Q;MM=-17.026549
PXD001225_E01483_2980_Arun_LYS_exp3_4_REP1_FRAC4	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	REP1_FRAC4	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	E01483_2980_Arun_LYS_exp3_4.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Fixed;TA=Q;MM=-17.026549	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Variable;TA=Q;MM=-17.026549
PXD001225_E01484_2980_Arun_LYS_exp3_5_REP1_FRAC5	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	REP1_FRAC5	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	E01484_2980_Arun_LYS_exp3_5.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Fixed;TA=Q;MM=-17.026549	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Variable;TA=Q;MM=-17.026549
PXD001225_E01485_2980_Arun_LYS_exp3_6_REP1_FRAC6	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	REP1_FRAC6	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	E01485_2980_Arun_LYS_exp3_6.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Fixed;TA=Q;MM=-17.026549	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Variable;TA=Q;MM=-17.026549
PXD001225_E01486_2980_Arun_LYS_exp3_7_REP1_FRAC7	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	REP1_FRAC7	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	E01486_2980_Arun_LYS_exp3_7.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Fixed;TA=Q;MM=-17.026549	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Variable;TA=Q;MM=-17.026549
PXD001225_E01487_2980_Arun_LYS_exp3_8_REP1_FRAC8	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	REP1_FRAC8	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	E01487_2980_Arun_LYS_exp3_8.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Fixed;TA=Q;MM=-17.026549	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Variable;TA=Q;MM=-17.026549
PXD001225_E01488_2980_Arun_LYS_exp3_9_REP1_FRAC9	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	REP1_FRAC9	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	E01488_2980_Arun_LYS_exp3_9.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Fixed;TA=Q;MM=-17.026549	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Variable;TA=Q;MM=-17.026549
PXD001225_E01489_2980_Arun_LYS_exp3_10_REP1_FRAC10	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	REP1_FRAC10	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	E01489_2980_Arun_LYS_exp3_10.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Fixed;TA=Q;MM=-17.026549	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Variable;TA=Q;MM=-17.026549
PXD001225_E01490_2980_Arun_LYS_exp3_11_REP1_FRAC11	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	REP1_FRAC11	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	E01490_2980_Arun_LYS_exp3_11.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Fixed;TA=Q;MM=-17.026549	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Variable;TA=Q;MM=-17.026549
PXD001225_E01491_2980_Arun_LYS_exp3_12_REP1_FRAC12	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	REP1_FRAC12	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	E01491_2980_Arun_LYS_exp3_12.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Fixed;TA=Q;MM=-17.026549	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Variable;TA=Q;MM=-17.026549
PXD001225_E01492_2980_Arun_LYS_exp3_13_REP1_FRAC13	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	REP1_FRAC13	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	E01492_2980_Arun_LYS_exp3_13.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Fixed;TA=Q;MM=-17.026549	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Variable;TA=Q;MM=-17.026549
PXD001225_E01493_2980_Arun_LYS_exp3_14_REP1_FRAC14	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	REP1_FRAC14	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	E01493_2980_Arun_LYS_exp3_14.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Fixed;TA=Q;MM=-17.026549	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Variable;TA=Q;MM=-17.026549
PXD001225_E01494_2980_Arun_LYS_exp3_15_REP1_FRAC15	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	REP1_FRAC15	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	E01494_2980_Arun_LYS_exp3_15.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Fixed;TA=Q;MM=-17.026549	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Variable;TA=Q;MM=-17.026549
PXD001225_E01495_2980_Arun_LYS_exp3_16_REP1_FRAC16	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	REP1_FRAC16	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	E01495_2980_Arun_LYS_exp3_16.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Fixed;TA=Q;MM=-17.026549	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Variable;TA=Q;MM=-17.026549
PXD001225_E01509_2981_Arun_TCL_exp3_1_REP1_FRAC1	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	REP1_FRAC1	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	E01509_2981_Arun_TCL_exp3_1.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Fixed;TA=Q;MM=-17.026549	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Variable;TA=Q;MM=-17.026549
PXD001225_E01510_2981_Arun_TCL_exp3_2_REP1_FRAC2	Homo sapiens	Continuous cell line HeLa	not avalaible	not avalaible	REP1_FRAC2	not avalaible	not avalaible	not avalaible	not avalaible	4.5 ppm	20 ppm	NT=HCD	E01510_2981_Arun_TCL_exp3_2.mgf	NT=Trypsin/P;AC=MS:1001313;CS=(?<=[KR])	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Fixed;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Fixed;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Fixed;TA=Q;MM=-17.026549	NT=Oxidation;AC=UNIMOD:35;CF=O(1);MT=Variable;TA=M;MM=15.994915	NT=Acetyl;AC=UNIMOD:1;CF=C(2)H(2)O(1);MT=Variable;TA=N-term;MM=42.010565	NT=Gln->pyro-Glu;AC=UNIMOD:28;CF=H(-3)N(-1);MT=Variable;TA=Q;MM=-17.026549
