Source Name	Characteristics[organism]	Characteristics[organism part]	assay name	characteristics[disease]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	comment[label]	comment[fractionation method]	comment[fraction identifier]	comment[ms2 mass analyzer]	comment[ms2 mass analyzer]	comment[instrument]	comment[separation]	comment[file uri]	comment[dissociation method]	comment[dissociation method]	comment[dissociation method]	comment[collision energy]	comment[collision energy]	comment[collision energy]	comment[collision energy]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[data file]	Material Type	comment[technical replicate]	characteristics[synthetic peptide]
Proteometools	Homo sapiens	not applicable	second_addon_42	not applicable	not applicable	not applicable	not applicable	not applicable	AC=MS:1002038;NT=label free sample	not applicable	not applicable	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GD6-TUM_second_addon_42_01_01-2xIT_2xHCD-1h-R1.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD		HCD20	HCD23	CID35	HCD28	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GD6-TUM_second_addon_42_01_01-2xIT_2xHCD-1h-R1.raw	synthetic	1	synthetic
Proteometools	Homo sapiens	not applicable	second_addon_41	not applicable	not applicable	not applicable	not applicable	not applicable	AC=MS:1002038;NT=label free sample	not applicable	not applicable	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GD5-TUM_second_addon_41_01_01-2xIT_2xHCD-1h-R1.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD		HCD20	HCD23	CID35	HCD28	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GD5-TUM_second_addon_41_01_01-2xIT_2xHCD-1h-R1.raw	synthetic	1	synthetic
Proteometools	Homo sapiens	not applicable	second_addon_40	not applicable	not applicable	not applicable	not applicable	not applicable	AC=MS:1002038;NT=label free sample	not applicable	not applicable	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GD4-TUM_second_addon_40_01_01-2xIT_2xHCD-1h-R1.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD		HCD20	HCD23	CID35	HCD28	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GD4-TUM_second_addon_40_01_01-2xIT_2xHCD-1h-R1.raw	synthetic	1	synthetic
Proteometools	Homo sapiens	not applicable	second_addon_39	not applicable	not applicable	not applicable	not applicable	not applicable	AC=MS:1002038;NT=label free sample	not applicable	not applicable	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GD3-TUM_second_addon_39_01_01-2xIT_2xHCD-1h-R1.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD		HCD20	HCD23	CID35	HCD28	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GD3-TUM_second_addon_39_01_01-2xIT_2xHCD-1h-R1.raw	synthetic	1	synthetic
Proteometools	Homo sapiens	not applicable	second_addon_38	not applicable	not applicable	not applicable	not applicable	not applicable	AC=MS:1002038;NT=label free sample	not applicable	not applicable	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GD2-TUM_second_addon_38_01_01-2xIT_2xHCD-1h-R1.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD		HCD20	HCD23	CID35	HCD28	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GD2-TUM_second_addon_38_01_01-2xIT_2xHCD-1h-R1.raw	synthetic	1	synthetic
Proteometools	Homo sapiens	not applicable	second_addon_48	not applicable	not applicable	not applicable	not applicable	not applicable	AC=MS:1002038;NT=label free sample	not applicable	not applicable	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GD12-TUM_second_addon_48_01_01-2xIT_2xHCD-1h-R1.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD		HCD20	HCD23	CID35	HCD28	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GD12-TUM_second_addon_48_01_01-2xIT_2xHCD-1h-R1.raw	synthetic	1	synthetic
Proteometools	Homo sapiens	not applicable	second_addon_47	not applicable	not applicable	not applicable	not applicable	not applicable	AC=MS:1002038;NT=label free sample	not applicable	not applicable	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GD11-TUM_second_addon_47_01_01-2xIT_2xHCD-1h-R1.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD		HCD20	HCD23	CID35	HCD28	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GD11-TUM_second_addon_47_01_01-2xIT_2xHCD-1h-R1.raw	synthetic	1	synthetic
Proteometools	Homo sapiens	not applicable	second_addon_46	not applicable	not applicable	not applicable	not applicable	not applicable	AC=MS:1002038;NT=label free sample	not applicable	not applicable	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GD10-TUM_second_addon_46_01_01-2xIT_2xHCD-1h-R1.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD		HCD20	HCD23	CID35	HCD28	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GD10-TUM_second_addon_46_01_01-2xIT_2xHCD-1h-R1.raw	synthetic	1	synthetic
Proteometools	Homo sapiens	not applicable	second_addon_37	not applicable	not applicable	not applicable	not applicable	not applicable	AC=MS:1002038;NT=label free sample	not applicable	not applicable	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GD1-TUM_second_addon_37_01_01-2xIT_2xHCD-1h-R1.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD		HCD20	HCD23	CID35	HCD28	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GD1-TUM_second_addon_37_01_01-2xIT_2xHCD-1h-R1.raw	synthetic	1	synthetic
Proteometools	Homo sapiens	not applicable	second_addon_33	not applicable	not applicable	not applicable	not applicable	not applicable	AC=MS:1002038;NT=label free sample	not applicable	not applicable	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GC9-TUM_second_addon_33_01_01-2xIT_2xHCD-1h-R1.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD		HCD20	HCD23	CID35	HCD28	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GC9-TUM_second_addon_33_01_01-2xIT_2xHCD-1h-R1.raw	synthetic	1	synthetic
Proteometools	Homo sapiens	not applicable	second_addon_32	not applicable	not applicable	not applicable	not applicable	not applicable	AC=MS:1002038;NT=label free sample	not applicable	not applicable	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GC8-TUM_second_addon_32_01_01-2xIT_2xHCD-1h-R1.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD		HCD20	HCD23	CID35	HCD28	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GC8-TUM_second_addon_32_01_01-2xIT_2xHCD-1h-R1.raw	synthetic	1	synthetic
Proteometools	Homo sapiens	not applicable	second_addon_31	not applicable	not applicable	not applicable	not applicable	not applicable	AC=MS:1002038;NT=label free sample	not applicable	not applicable	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GC7-TUM_second_addon_31_01_01-2xIT_2xHCD-1h-R1.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD		HCD20	HCD23	CID35	HCD28	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GC7-TUM_second_addon_31_01_01-2xIT_2xHCD-1h-R1.raw	synthetic	1	synthetic
Proteometools	Homo sapiens	not applicable	second_addon_30	not applicable	not applicable	not applicable	not applicable	not applicable	AC=MS:1002038;NT=label free sample	not applicable	not applicable	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GC6-TUM_second_addon_30_01_01-2xIT_2xHCD-1h-R1.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD		HCD20	HCD23	CID35	HCD28	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GC6-TUM_second_addon_30_01_01-2xIT_2xHCD-1h-R1.raw	synthetic	1	synthetic
Proteometools	Homo sapiens	not applicable	second_addon_29	not applicable	not applicable	not applicable	not applicable	not applicable	AC=MS:1002038;NT=label free sample	not applicable	not applicable	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GC5-TUM_second_addon_29_01_01-2xIT_2xHCD-1h-R1.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD		HCD20	HCD23	CID35	HCD28	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GC5-TUM_second_addon_29_01_01-2xIT_2xHCD-1h-R1.raw	synthetic	1	synthetic
Proteometools	Homo sapiens	not applicable	second_addon_28	not applicable	not applicable	not applicable	not applicable	not applicable	AC=MS:1002038;NT=label free sample	not applicable	not applicable	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GC4-TUM_second_addon_28_01_01-2xIT_2xHCD-1h-R1.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD		HCD20	HCD23	CID35	HCD28	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GC4-TUM_second_addon_28_01_01-2xIT_2xHCD-1h-R1.raw	synthetic	1	synthetic
Proteometools	Homo sapiens	not applicable	second_addon_27	not applicable	not applicable	not applicable	not applicable	not applicable	AC=MS:1002038;NT=label free sample	not applicable	not applicable	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GC3-TUM_second_addon_27_01_01-2xIT_2xHCD-1h-R1.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD		HCD20	HCD23	CID35	HCD28	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GC3-TUM_second_addon_27_01_01-2xIT_2xHCD-1h-R1.raw	synthetic	1	synthetic
Proteometools	Homo sapiens	not applicable	second_addon_26	not applicable	not applicable	not applicable	not applicable	not applicable	AC=MS:1002038;NT=label free sample	not applicable	not applicable	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GC2-TUM_second_addon_26_01_01-2xIT_2xHCD-1h-R1.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD		HCD20	HCD23	CID35	HCD28	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GC2-TUM_second_addon_26_01_01-2xIT_2xHCD-1h-R1.raw	synthetic	1	synthetic
Proteometools	Homo sapiens	not applicable	second_addon_36	not applicable	not applicable	not applicable	not applicable	not applicable	AC=MS:1002038;NT=label free sample	not applicable	not applicable	AC=MS:1000264; NT=IonTrap	AC=MS:1000484; NT=Orbitrap	NT=Orbitrap Fusion Lumos;AC=MS:1002731	NT=High-performance liquid chromatography;AC=PRIDE:0000565	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/05/PXD010595/02208a_GC12-TUM_second_addon_36_01_01-2xIT_2xHCD-1h-R1.raw	AC=MS:1000133;NT=CID	AC=MS:1000422;NT=HCD		HCD20	HCD23	CID35	HCD28	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	4.5 ppm	20 ppm	02208a_GC12-TUM_second_addon_36_01_01-2xIT_2xHCD-1h-R1.raw	synthetic	1	synthetic
