source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[disease]	characteristics[individual]	characteristics[biological replicate]	characteristics[phenotype]	assay name	technology type	comment[data file]	comment[fraction identifier]	comment[label]	comment[technical replicate]	comment[instrument]	comment[proteomics data acquisition method]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters].1	comment[modification parameters].2	comment[modification parameters].3	comment[modification parameters].4	comment[fractionation method]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	factor value[phenotype]
HL_SW480	Homo sapiens	Colorectum	not available	SW480	not available	not available	not available	Colorectal adenocarcinoma	not available	1	non-metastatic SW480 cell line	run 11	proteomic profiling by mass spectrometry	111222_HL11.RAW	11	SILAC heavy	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Label:13C(6);MT=variable;TA=K;AC=UNIMOD:188	NT=Label:13C(6)15N(4);MT=variable;TA=R;AC=UNIMOD:267	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000208.0/111222_HL11.RAW	v1.1.0	NT=ms-proteomics;version=v1.1.0	non-metastatic SW480 cell line
HL_SW480	Homo sapiens	Colorectum	not available	SW480	not available	not available	not available	Colorectal adenocarcinoma	not available	1	non-metastatic SW480 cell line	run 12	proteomic profiling by mass spectrometry	111222_HL12.RAW	12	SILAC heavy	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Label:13C(6);MT=variable;TA=K;AC=UNIMOD:188	NT=Label:13C(6)15N(4);MT=variable;TA=R;AC=UNIMOD:267	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000208.0/111222_HL12.RAW	v1.1.0	NT=ms-proteomics;version=v1.1.0	non-metastatic SW480 cell line
HL_SW480	Homo sapiens	Colorectum	not available	SW480	not available	not available	not available	Colorectal adenocarcinoma	not available	1	non-metastatic SW480 cell line	run 13	proteomic profiling by mass spectrometry	111222_HL13.RAW	13	SILAC heavy	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Label:13C(6);MT=variable;TA=K;AC=UNIMOD:188	NT=Label:13C(6)15N(4);MT=variable;TA=R;AC=UNIMOD:267	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000208.0/111222_HL13.RAW	v1.1.0	NT=ms-proteomics;version=v1.1.0	non-metastatic SW480 cell line
HL_SW480	Homo sapiens	Colorectum	not available	SW480	not available	not available	not available	Colorectal adenocarcinoma	not available	1	non-metastatic SW480 cell line	run 14	proteomic profiling by mass spectrometry	111222_HL14.RAW	14	SILAC heavy	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Label:13C(6);MT=variable;TA=K;AC=UNIMOD:188	NT=Label:13C(6)15N(4);MT=variable;TA=R;AC=UNIMOD:267	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000208.0/111222_HL14.RAW	v1.1.0	NT=ms-proteomics;version=v1.1.0	non-metastatic SW480 cell line
HL_SW480	Homo sapiens	Colorectum	not available	SW480	not available	not available	not available	Colorectal adenocarcinoma	not available	1	non-metastatic SW480 cell line	run 15	proteomic profiling by mass spectrometry	111222_HL15.RAW	15	SILAC heavy	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Label:13C(6);MT=variable;TA=K;AC=UNIMOD:188	NT=Label:13C(6)15N(4);MT=variable;TA=R;AC=UNIMOD:267	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000208.0/111222_HL15.RAW	v1.1.0	NT=ms-proteomics;version=v1.1.0	non-metastatic SW480 cell line
HL_SW480	Homo sapiens	Colorectum	not available	SW480	not available	not available	not available	Colorectal adenocarcinoma	not available	1	non-metastatic SW480 cell line	run 16	proteomic profiling by mass spectrometry	111222_HL16.RAW	16	SILAC heavy	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Label:13C(6);MT=variable;TA=K;AC=UNIMOD:188	NT=Label:13C(6)15N(4);MT=variable;TA=R;AC=UNIMOD:267	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000208.0/111222_HL16.RAW	v1.1.0	NT=ms-proteomics;version=v1.1.0	non-metastatic SW480 cell line
HL_SW480	Homo sapiens	Colorectum	not available	SW480	not available	not available	not available	Colorectal adenocarcinoma	not available	1	non-metastatic SW480 cell line	run 17	proteomic profiling by mass spectrometry	111222_HL17.RAW	17	SILAC heavy	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Label:13C(6);MT=variable;TA=K;AC=UNIMOD:188	NT=Label:13C(6)15N(4);MT=variable;TA=R;AC=UNIMOD:267	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000208.0/111222_HL17.RAW	v1.1.0	NT=ms-proteomics;version=v1.1.0	non-metastatic SW480 cell line
HL_SW480	Homo sapiens	Colorectum	not available	SW480	not available	not available	not available	Colorectal adenocarcinoma	not available	1	non-metastatic SW480 cell line	run 18	proteomic profiling by mass spectrometry	111222_HL18.RAW	18	SILAC heavy	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Label:13C(6);MT=variable;TA=K;AC=UNIMOD:188	NT=Label:13C(6)15N(4);MT=variable;TA=R;AC=UNIMOD:267	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000208.0/111222_HL18.RAW	v1.1.0	NT=ms-proteomics;version=v1.1.0	non-metastatic SW480 cell line
HL_SW480	Homo sapiens	Colorectum	not available	SW480	not available	not available	not available	Colorectal adenocarcinoma	not available	1	non-metastatic SW480 cell line	run 19	proteomic profiling by mass spectrometry	111222_HL19.RAW	19	SILAC heavy	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Label:13C(6);MT=variable;TA=K;AC=UNIMOD:188	NT=Label:13C(6)15N(4);MT=variable;TA=R;AC=UNIMOD:267	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000208.0/111222_HL19.RAW	v1.1.0	NT=ms-proteomics;version=v1.1.0	non-metastatic SW480 cell line
HL_SW480	Homo sapiens	Colorectum	not available	SW480	not available	not available	not available	Colorectal adenocarcinoma	not available	1	non-metastatic SW480 cell line	run 20	proteomic profiling by mass spectrometry	111222_HL20.RAW	20	SILAC heavy	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Label:13C(6);MT=variable;TA=K;AC=UNIMOD:188	NT=Label:13C(6)15N(4);MT=variable;TA=R;AC=UNIMOD:267	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000208.0/111222_HL20.RAW	v1.1.0	NT=ms-proteomics;version=v1.1.0	non-metastatic SW480 cell line
HL_SW480	Homo sapiens	Colorectum	not available	SW480	not available	not available	not available	Colorectal adenocarcinoma	not available	1	non-metastatic SW480 cell line	run 21	proteomic profiling by mass spectrometry	111222_HL21.RAW	21	SILAC heavy	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Label:13C(6);MT=variable;TA=K;AC=UNIMOD:188	NT=Label:13C(6)15N(4);MT=variable;TA=R;AC=UNIMOD:267	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000208.0/111222_HL21.RAW	v1.1.0	NT=ms-proteomics;version=v1.1.0	non-metastatic SW480 cell line
HL_SW480	Homo sapiens	Colorectum	not available	SW480	not available	not available	not available	Colorectal adenocarcinoma	not available	1	non-metastatic SW480 cell line	run 22	proteomic profiling by mass spectrometry	111222_HL22.RAW	22	SILAC heavy	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Label:13C(6);MT=variable;TA=K;AC=UNIMOD:188	NT=Label:13C(6)15N(4);MT=variable;TA=R;AC=UNIMOD:267	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000208.0/111222_HL22.RAW	v1.1.0	NT=ms-proteomics;version=v1.1.0	non-metastatic SW480 cell line
HL_SW480	Homo sapiens	Colorectum	not available	SW480	not available	not available	not available	Colorectal adenocarcinoma	not available	1	non-metastatic SW480 cell line	run 23	proteomic profiling by mass spectrometry	111222_HL23.RAW	23	SILAC heavy	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Label:13C(6);MT=variable;TA=K;AC=UNIMOD:188	NT=Label:13C(6)15N(4);MT=variable;TA=R;AC=UNIMOD:267	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000208.0/111222_HL23.RAW	v1.1.0	NT=ms-proteomics;version=v1.1.0	non-metastatic SW480 cell line
HL_SW480	Homo sapiens	Colorectum	not available	SW480	not available	not available	not available	Colorectal adenocarcinoma	not available	1	non-metastatic SW480 cell line	run 24	proteomic profiling by mass spectrometry	111222_HL24.RAW	24	SILAC heavy	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Label:13C(6);MT=variable;TA=K;AC=UNIMOD:188	NT=Label:13C(6)15N(4);MT=variable;TA=R;AC=UNIMOD:267	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000208.0/111222_HL24.RAW	v1.1.0	NT=ms-proteomics;version=v1.1.0	non-metastatic SW480 cell line
HL_SW480	Homo sapiens	Colorectum	not available	SW480	not available	not available	not available	Colorectal adenocarcinoma	not available	1	non-metastatic SW480 cell line	run 25	proteomic profiling by mass spectrometry	111222_HL25.RAW	25	SILAC heavy	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Label:13C(6);MT=variable;TA=K;AC=UNIMOD:188	NT=Label:13C(6)15N(4);MT=variable;TA=R;AC=UNIMOD:267	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000208.0/111222_HL25.RAW	v1.1.0	NT=ms-proteomics;version=v1.1.0	non-metastatic SW480 cell line
HL_SW620	Homo sapiens	Colorectum	not available	SW620	not available	not available	not available	Colorectal adenocarcinoma	not available	1	metastatic SW620 cell line	run 1	proteomic profiling by mass spectrometry	111222_HL01.RAW	1	SILAC light	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Label:13C(6);MT=variable;TA=K;AC=UNIMOD:188	NT=Label:13C(6)15N(4);MT=variable;TA=R;AC=UNIMOD:267	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000208.0/111222_HL01.RAW	v1.1.0	NT=ms-proteomics;version=v1.1.0	metastatic SW620 cell line
HL_SW620	Homo sapiens	Colorectum	not available	SW620	not available	not available	not available	Colorectal adenocarcinoma	not available	1	metastatic SW620 cell line	run 2	proteomic profiling by mass spectrometry	111222_HL02.RAW	2	SILAC light	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Label:13C(6);MT=variable;TA=K;AC=UNIMOD:188	NT=Label:13C(6)15N(4);MT=variable;TA=R;AC=UNIMOD:267	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000208.0/111222_HL02.RAW	v1.1.0	NT=ms-proteomics;version=v1.1.0	metastatic SW620 cell line
HL_SW620	Homo sapiens	Colorectum	not available	SW620	not available	not available	not available	Colorectal adenocarcinoma	not available	1	metastatic SW620 cell line	run 3	proteomic profiling by mass spectrometry	111222_HL03.RAW	3	SILAC light	1	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=variable;PP=Protein N-term;AC=UNIMOD:1	NT=Label:13C(6);MT=variable;TA=K;AC=UNIMOD:188	NT=Label:13C(6)15N(4);MT=variable;TA=R;AC=UNIMOD:267	NT=Strong cation-exchange chromatography (SCX);AC=PRIDE:0000561	https://repository.jpostdb.org/data/JPST000208.0/111222_HL03.RAW	v1.1.0	NT=ms-proteomics;version=v1.1.0	metastatic SW620 cell line
